Subject.No.,Version,order,image,Surface,Planar.Straight,Spherical.Straight,Size,pointDistance (radians),pointDistance (degrees),Line.Length,Pull,rotation (degrees),Response,rt
9,9,34,Sphere_1_1_3_.jpg,sphere,line,arc,2.5198421,0.470542517,26.96,1.127631996,0,0,0,1.567144871
9,9,35,Plane_1_5_(Neg)1_.jpg,plane,line,arc,2.5198421,1.553697159,89.02,3.893514061,0,0,1,1.652072906
9,9,36,gPlane_3_5_2_.jpg,plane,curve,geo,4,1.553697159,89.02036507,6.214610597,0.245008896,14.03798753,1,0.619645119
9,9,37,Sphere_3_6_(Neg)1_.jpg,sphere,line,arc,4,2.094393333,120,8.331444129,0,0,0,9.868916988
9,9,38,gSphere_2_5_(Neg)3_.jpg,sphere,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.368501074,21.11357413,0,7.736238003
9,9,39,gPlane_1_0_5_.jpg,plane,curve,geo,2.5198421,0.349065556,20,0.879564884,0.528002078,30.25231619,1,5.086115122
9,9,40,Sphere_2_4_.jpg,sphere,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,3.517834902
9,9,41,Plane_1_1_.jpg,plane,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,2.019364119
9,9,42,Sphere_1_2_.jpg,sphere,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,2.853965044
9,9,43,gPlane_2_1_(Neg)2_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.212401801,12.16973701,1,9.037589788
9,9,44,Plane_3_1_5_.jpg,plane,line,arc,4,0.470542517,26.96,1.62997493,0,0,1,0.88456583
9,9,45,Sphere_3_4_.jpg,sphere,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.836628914
9,9,46,Plane_3_0_4_1_.jpg,plane,curve,arc,4,0.349065556,20,1.397622406,0.717866203,41.13073844,1,6.870975018
9,9,47,Sphere_0_4_(Neg)1_.jpg,sphere,line,arc,2,1.15258907,66.039,2.292485199,0,0,0,1.037580967
9,9,48,Plane_1_0_4_.jpg,plane,line,arc,2.5198421,0.349065556,20,0.803526924,0,0,1,0.670302868
9,9,49,Plane_1_3_(Neg)3_.jpg,plane,line,arc,2.5198421,0.855032498,48.99,2.049043321,0,0,1,3.33716011
9,9,50,Plane_1_0_5_.jpg,plane,line,arc,2.5198421,0.349065556,20,0.761732325,0,0,1,1.333441019
9,9,51,Sphere_0_0_2_.jpg,sphere,line,arc,2,0.349065556,20,0.682856605,0,0,0,0.704236031
9,9,52,Plane_2_4_(Neg)3_.jpg,plane,line,arc,3.174802104,1.15258907,66.039,3.480056919,0,0,1,1.717499971
9,9,53,Sphere_3_4_(Neg)2_1_.jpg,sphere,curve,arc,4,1.15258907,66.03854498,4.621276001,0.387774603,22.21786689,1,19.55461383
9,9,54,gSphere_1_0_(Neg)2_.jpg,sphere,curve,geo,2.5198421,0.349065556,20,0.879564884,0.211060151,12.09286607,1,4.968156099
9,9,55,Plane_3_1_4_.jpg,plane,line,arc,4,0.470542517,26.96,1.719408115,0,0,1,1.333662987
9,9,56,gPlane_1_1_3_.jpg,plane,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.318687656,18.25947309,1,0.853729963
9,9,57,Plane_3_0_2_1_.jpg,plane,curve,arc,4,0.349065556,20,1.396541431,0.358802256,20.55787232,0,3.120630026
9,9,58,Sphere_0_4_.jpg,sphere,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,3.837208033
9,9,59,Plane_3_4_(Neg)4_1_.jpg,plane,curve,arc,4,1.15258907,66.03854498,4.658537748,0.77852643,44.60631638,1,0.984478951
9,9,60,Sphere_1_5_.jpg,sphere,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,1.486064911
9,9,61,Plane_0_4_1_.jpg,plane,line,arc,2,1.15258907,66.039,2.292485199,0,0,1,0.771311998
9,9,62,gSphere_0_6_(Neg)1_.jpg,sphere,curve,geo,2,2.094393333,120,4.188666667,0.139733553,8.0061496,1,1.853593826
9,9,63,Plane_1_4_4_0_.jpg,plane,curve,arc,2.5198421,1.15258907,66.03854498,2.934694885,0.457956724,26.23900964,1,0.952949047
9,9,64,gSphere_1_0_2_.jpg,sphere,curve,geo,2.5198421,0.349065556,20,0.879564884,0.211060151,12.09286607,1,1.835143089
9,9,65,Sphere_1_3_(Neg)5_0_.jpg,sphere,curve,arc,2.5198421,0.855032498,48.98979486,2.175834114,0.550779558,31.55737079,1,3.500130892
9,9,66,Plane_3_6_4_0_.jpg,plane,curve,arc,4,2.094393333,120,8.611387542,0.566185628,32.44007428,1,0.935827971
9,9,67,Plane_2_3_.jpg,plane,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,0.636047125
9,9,68,Sphere_3_6_.jpg,sphere,line,geo,4,2.094393333,120,8.377333333,0,0,1,1.154129982
9,9,69,Sphere_1_4_.jpg,sphere,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,2.417975903
9,9,70,gPlane_2_1_(Neg)4_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.425084446,24.35556526,1,6.017852068
9,9,71,Plane_3_5_.jpg,plane,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,0.887511969
9,9,72,Plane_2_4_.jpg,plane,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,0.787394047
9,9,73,Sphere_2_4_(Neg)3_.jpg,sphere,line,arc,3.174802104,1.15258907,66.039,3.480056919,0,0,0,2.503332138
9,9,74,gSphere_0_0_1_.jpg,sphere,curve,geo,2,0.349065556,20,0.698111111,0.105521091,6.045918257,1,0.587067842
9,9,75,Plane_2_4_(Neg)5_.jpg,plane,line,arc,3.174802104,1.15258907,66.039,3.168934174,0,0,1,2.003960133
9,9,76,Sphere_0_1_.jpg,sphere,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,0.732540131
9,9,77,gPlane_1_2_2_.jpg,plane,curve,geo,2.5198421,0.634294209,36.34241186,1.598275464,0.214868548,12.31107133,1,4.071094036
9,9,78,Sphere_2_1_(Neg)5_.jpg,sphere,line,arc,3.174802104,0.470542517,26.96,1.293711959,0,0,0,0.887654066
9,9,79,Plane_0_4_4_1_.jpg,plane,curve,arc,2,1.15258907,66.03854498,2.329268874,0.77852643,44.60631638,1,0.86601615
9,9,80,Sphere_2_0_(Neg)2_.jpg,sphere,line,arc,3.174802104,0.349065556,20,1.083967293,0,0,0,1.169579029
9,9,81,Sphere_0_0_.jpg,sphere,line,geo,2,0.349065556,20,0.698111111,0,0,1,0.786888838
9,9,82,Plane_2_5_.jpg,plane,line,geo,3.174802104,1.553697159,89.02,4.9325397,0,0,1,1.054090977
9,9,83,Sphere_1_3_(Neg)3_.jpg,sphere,line,arc,2.5198421,0.855032498,48.99,2.049043321,0,0,0,2.170538902
9,9,84,gPlane_0_0_2_.jpg,plane,curve,geo,2,0.349065556,20,0.698111111,0.211060151,12.09286607,0,0.5537889
9,9,85,gPlane_1_6_4_.jpg,plane,curve,geo,2.5198421,2.094393333,120,5.277389304,0.566185628,32.44007428,1,0.631828785
9,9,86,Plane_3_5_5_0_.jpg,plane,curve,arc,4,1.553697159,89.02036507,6.401645303,0.619955179,35.52084523,1,0.687957048
9,9,87,Sphere_2_0_5_0_.jpg,sphere,curve,arc,3.174802104,0.349065556,20,1.110050668,0.528002078,30.25231619,0,1.853729963
9,9,88,Sphere_3_6_5_.jpg,sphere,line,arc,4,2.094393333,120,7.255048164,0,0,1,6.3371768
9,9,89,Plane_0_1_.jpg,plane,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,2.703665018
9,9,90,Plane_0_2_.jpg,plane,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,0.36993885
9,9,91,Sphere_1_1_(Neg)3_1_.jpg,sphere,curve,arc,2.5198421,0.470542517,26.96012309,1.186806556,0.541769015,31.04110426,0,0.620850801
9,9,92,gSphere_2_0_4_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.422274237,24.19455203,1,0.737187862
9,9,93,gPlane_0_5_(Neg)3_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.368501074,21.11357413,1,0.716315985
9,9,94,gSphere_3_0_2_.jpg,sphere,curve,geo,4,0.349065556,20,1.396222222,0.211060151,12.09286607,1,0.854171038
9,9,95,Sphere_1_1_(Neg)1_1_.jpg,sphere,curve,arc,2.5198421,0.470542517,26.96012309,1.185779002,0.180513664,10.34267983,0,0.704439878
9,9,96,Sphere_1_2_(Neg)4_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.460105321,0,0,0,0.603632927
9,9,97,Sphere_1_1_3_1_.jpg,sphere,curve,arc,2.5198421,0.470542517,26.96012309,1.186806556,0.541769015,31.04110426,0,0.470912933
9,9,98,Sphere_0_4_(Neg)2_.jpg,sphere,line,arc,2,1.15258907,66.039,2.254742831,0,0,0,2.17041707
9,9,99,Plane_2_3_4_0_.jpg,plane,curve,arc,3.174802104,0.855032498,48.98979486,2.730501283,0.439841419,25.20107824,1,0.554057121
9,9,100,Plane_2_6_4_1_.jpg,plane,curve,arc,3.174802104,2.094393333,120,6.834862821,0.962515567,55.14812628,0,0.586393833
9,9,101,Plane_1_2_2_0_.jpg,plane,curve,arc,2.5198421,0.634294209,36.34241186,1.599472619,0.214868548,12.31107133,1,0.154481173
9,9,102,gPlane_1_2_(Neg)3_.jpg,plane,curve,geo,2.5198421,0.634294209,36.34241186,1.598275464,0.322458296,18.47551505,1,1.65456605
9,9,103,gSphere_1_6_1_.jpg,sphere,curve,geo,2.5198421,2.094393333,120,5.277389304,0.139733553,8.0061496,0,12.90503716
9,9,104,Sphere_2_2_.jpg,sphere,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,0.953869104
9,9,105,Plane_0_4_.jpg,plane,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,1.070264101
9,9,106,Sphere_3_0_(Neg)2_0_.jpg,sphere,curve,arc,4,0.349065556,20,1.396541431,0.211060151,12.09286607,0,1.137144804
9,9,107,Sphere_2_0_(Neg)1_1_.jpg,sphere,curve,arc,3.174802104,0.349065556,20,1.108244263,0.179385854,10.27806104,0,0.670819998
9,9,108,gSphere_3_6_4_.jpg,sphere,curve,geo,4,2.094393333,120,8.377333333,0.566185628,32.44007428,1,15.65648794
9,9,109,Plane_1_2_4_1_.jpg,plane,curve,arc,2.5198421,0.634294209,36.34241186,1.60352342,0.731426787,41.90770332,1,1.22183013
9,9,110,gSphere_1_0_3_.jpg,sphere,curve,geo,2.5198421,0.349065556,20,0.879564884,0.316636791,18.14196709,1,1.253355026
9,9,111,Sphere_3_2_(Neg)2_.jpg,sphere,line,arc,4,0.634294209,36.342,2.481665597,0,0,0,0.683860779
9,9,112,gPlane_2_4_(Neg)2_.jpg,plane,curve,geo,3.174802104,1.15258907,66.03854498,3.659137373,0.228102707,13.06933347,1,3.553076983
9,9,113,gPlane_0_5_4_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.493278124,28.26277849,1,2.903819799
9,9,114,Plane_3_2_.jpg,plane,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,0.751518011
9,9,115,Plane_3_5_(Neg)1_.jpg,plane,line,arc,4,1.553697159,89.02,6.180568316,0,0,1,0.737340927
9,9,116,Sphere_0_5_.jpg,sphere,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,0.718551874
9,9,117,Sphere_2_6_.jpg,sphere,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,1.870567083
9,9,118,gSphere_2_5_1_.jpg,sphere,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.122313568,7.008057157,1,1.837168217
9,9,119,Plane_0_5_(Neg)3_.jpg,plane,line,arc,2,1.553697159,89.02,2.955231849,0,0,1,1.654051065
9,9,120,gSphere_2_3_(Neg)5_.jpg,sphere,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.550779558,31.55737079,0,10.87157416
9,9,121,Plane_3_6_(Neg)2_.jpg,plane,line,arc,4,2.094393333,120,8.194279259,0,0,1,1.270984888
9,9,122,Plane_0_1_(Neg)1_.jpg,plane,line,arc,2,0.470542517,26.96,0.935903164,0,0,1,0.684345961
9,9,123,Sphere_0_3_.jpg,sphere,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.534111977
9,9,124,Sphere_3_2_.jpg,sphere,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,0.770909071
9,9,125,Sphere_2_6_4_1_.jpg,sphere,curve,arc,3.174802104,2.094393333,120,6.834862821,0.962515567,55.14812628,1,7.620668888
9,9,126,gPlane_1_3_(Neg)5_.jpg,plane,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.550779558,31.55737079,1,1.087089062
9,9,127,Plane_2_3_4_.jpg,plane,line,arc,3.174802104,0.855032498,48.99,2.479815616,0,0,1,0.720494032
9,9,128,gSphere_3_6_(Neg)4_.jpg,sphere,curve,geo,4,2.094393333,120,8.377333333,0.566185628,32.44007428,0,12.43877196
9,9,129,Sphere_3_1_1_.jpg,sphere,line,arc,4,0.470542517,26.96,1.871806327,0,0,0,0.836912155
9,9,130,gPlane_2_3_(Neg)4_.jpg,plane,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.439841419,25.20107824,1,1.286080122
9,9,131,Plane_2_0_.jpg,plane,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,0.820182085
9,9,132,gSphere_3_3_(Neg)2_.jpg,sphere,curve,geo,4,0.855032498,48.98979486,3.420032012,0.219448049,12.57345767,1,0.620923996
9,9,133,gSphere_0_4_4_.jpg,sphere,curve,geo,2,1.15258907,66.03854498,2.305112101,0.457956724,26.23900964,0,1.454131842
9,9,134,Sphere_2_1_(Neg)2_0_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.494455504,0.212401801,12.16973701,0,0.636898994
9,9,135,gPlane_3_3_(Neg)4_.jpg,plane,curve,geo,4,0.855032498,48.98979486,3.420032012,0.439841419,25.20107824,1,0.736727953
9,9,136,Plane_0_1_4_1_.jpg,plane,curve,arc,2,0.470542517,26.96012309,0.942767976,0.722643558,41.40446094,1,1.651968956
9,9,137,Sphere_2_0_(Neg)4_.jpg,sphere,line,arc,3.174802104,0.349065556,20,1.012380486,0,0,0,0.798499823
9,9,138,Plane_0_3_.jpg,plane,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.816830158
9,9,139,Plane_2_6_.jpg,plane,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,0.46945405
9,9,140,Plane_2_5_4_.jpg,plane,line,arc,3.174802104,1.553697159,89.02,4.506124022,0,0,1,0.503309011
9,9,141,Sphere_1_5_4_.jpg,sphere,line,arc,2.5198421,1.553697159,89.02,3.576513006,0,0,0,2.288161993
9,9,142,gPlane_2_5_(Neg)3_.jpg,plane,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.368501074,21.11357413,1,6.220057011
9,9,143,Sphere_2_4_5_0_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.723413818,0.57425566,32.90245344,1,11.43686914
9,9,144,Sphere_2_1_2_1_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.494455504,0.361083061,20.68855292,0,1.270349979
9,9,145,Sphere_3_5_.jpg,sphere,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,3.018537045
9,9,146,Sphere_2_1_(Neg)2_.jpg,sphere,line,arc,3.174802104,0.470542517,26.96,1.461194582,0,0,0,0.654013872
9,9,147,Sphere_1_5_1_0_.jpg,sphere,curve,arc,2.5198421,1.553697159,89.02036507,3.918934741,0.122313568,7.008057157,1,9.304844141
9,9,148,Plane_0_0_(Neg)2_.jpg,plane,line,arc,2,0.349065556,20,0.682856605,0,0,1,0.670666933
9,9,149,gSphere_1_4_5_.jpg,sphere,curve,geo,2.5198421,1.15258907,66.03854498,2.904259258,0.57425566,32.90245344,0,2.686683893
9,9,150,gPlane_3_6_(Neg)2_.jpg,plane,curve,geo,4,2.094393333,120,8.377333333,0.280160147,16.05200758,1,0.866925955
9,9,151,Plane_0_6_.jpg,plane,line,geo,2,2.094393333,120,4.188666667,0,0,1,0.733526945
9,9,152,Sphere_1_3_3_0_.jpg,sphere,curve,arc,2.5198421,0.855032498,48.98979486,2.161264061,0.329458064,18.87657251,1,5.637669086
9,9,153,Plane_2_5_(Neg)3_.jpg,plane,line,arc,3.174802104,1.553697159,89.02,4.691138146,0,0,1,0.58694005
9,9,154,gSphere_3_0_1_.jpg,sphere,curve,geo,4,0.349065556,20,1.396222222,0.105521091,6.045918257,1,0.670238018
9,9,155,gPlane_3_4_1_.jpg,plane,curve,geo,4,1.15258907,66.03854498,4.610224201,0.113949051,6.528805206,1,3.166476965
9,9,156,Plane_3_1_.jpg,plane,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,0.487408876
9,9,157,Plane_1_3_(Neg)4_.jpg,plane,line,arc,2.5198421,0.855032498,48.99,1.968230959,0,0,1,0.502095938
9,9,158,Sphere_1_4_(Neg)2_.jpg,sphere,line,arc,2.5198421,1.15258907,66.039,2.840797955,0,0,0,0.637490988
9,9,159,Sphere_3_3_.jpg,sphere,line,geo,4,0.855032498,48.99,3.420032012,0,0,1,0.753844023
9,9,160,Plane_2_6_(Neg)5_1_.jpg,plane,curve,arc,3.174802104,2.094393333,120,6.955224215,1.213271442,69.51539174,1,0.655054092
9,9,161,Sphere_3_2_(Neg)4_.jpg,sphere,line,arc,4,0.634294209,36.342,2.317772722,0,0,0,0.486253977
9,9,162,Plane_0_4_(Neg)3_0_.jpg,plane,curve,arc,2,1.15258907,66.03854498,2.318005892,0.342684046,19.6343661,1,0.704598904
9,9,163,Plane_0_5_.jpg,plane,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,0.437452078
9,9,164,Sphere_1_6_.jpg,sphere,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,0.498914957
9,9,165,Sphere_3_2_1_.jpg,sphere,line,arc,4,0.634294209,36.342,2.523206449,0,0,0,2.003921986
9,9,166,Plane_1_6_.jpg,plane,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,2.304553986
9,9,167,Sphere_2_1_.jpg,sphere,line,geo,3.174802104,0.470542517,26.96,1.493836577,0,0,1,0.650313854
9,9,168,gSphere_3_1_(Neg)4_.jpg,sphere,curve,geo,4,0.470542517,26.96012309,1.882116149,0.425084446,24.35556526,1,0.436608076
9,9,169,Sphere_2_1_3_.jpg,sphere,line,arc,3.174802104,0.470542517,26.96,1.420727288,0,0,0,0.619857073
9,9,170,Sphere_3_2_1_1_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.537568895,0.182587267,10.4614886,0,0.570278168
9,9,171,Plane_2_2_.jpg,plane,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,0.770802021
9,9,172,Plane_0_6_(Neg)5_.jpg,plane,line,arc,2,2.094393333,120,3.627524082,0,0,1,0.600148916
9,9,173,Plane_1_0_3_.jpg,plane,line,arc,2.5198421,0.349065556,20,0.836518433,0,0,1,0.48664999
9,9,174,Sphere_0_2_(Neg)2_1_.jpg,sphere,curve,arc,2,0.634294209,36.34241186,1.269502259,0.365276531,20.92882126,0,0.586508036
9,9,175,Plane_1_1_(Neg)1_.jpg,plane,line,arc,2.5198421,0.470542517,26.96,1.179164096,0,0,1,0.703380108
9,9,176,Sphere_1_1_.jpg,sphere,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,0.420299053
9,9,177,Sphere_0_3_(Neg)3_.jpg,sphere,line,arc,2,0.855032498,48.99,1.626326761,0,0,0,0.988274813
9,9,178,gSphere_2_6_1_.jpg,sphere,curve,geo,3.174802104,2.094393333,120,6.649093873,0.139733553,8.0061496,0,6.520710945
9,9,179,gPlane_0_2_1_.jpg,plane,curve,geo,2,0.634294209,36.34241186,1.268552076,0.107404275,6.153816826,0,0.954282045
9,9,180,Sphere_0_2_.jpg,sphere,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,0.804793119
9,9,181,Plane_3_5_(Neg)1_1_.jpg,plane,curve,arc,4,1.553697159,89.02036507,6.22092113,0.207933066,11.91369717,1,5.420314074
9,9,182,Sphere_3_1_.jpg,sphere,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,0.73769784
9,9,183,Plane_1_1_(Neg)2_1_.jpg,plane,curve,arc,2.5198421,0.470542517,26.96012309,1.186150119,0.361083061,20.68855292,0,0.74938798
9,9,184,Plane_1_0_.jpg,plane,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,0.51759696
9,9,185,Plane_1_5_.jpg,plane,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,0.753931999
9,9,186,Plane_1_2_.jpg,plane,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,0.587884188
9,9,187,Plane_1_1_3_0_.jpg,plane,curve,arc,2.5198421,0.470542517,26.96012309,1.186806556,0.318687656,18.25947309,0,0.514970779
9,9,188,Plane_3_6_4_1_.jpg,plane,curve,arc,4,2.094393333,120,8.611387542,0.962515567,55.14812628,1,1.849951029
9,9,189,Sphere_3_2_(Neg)3_1_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.541543213,0.548179104,31.40837559,1,3.215456009
9,9,190,Plane_3_6_.jpg,plane,line,geo,4,2.094393333,120,8.377333333,0,0,1,0.587263823
9,9,191,Plane_2_5_3_1_.jpg,plane,curve,arc,3.174802104,1.553697159,89.02036507,4.980153102,0.626451826,35.89307602,1,0.819190979
9,9,192,Plane_0_0_.jpg,plane,line,geo,2,0.349065556,20,0.698111111,0,0,1,0.670509815
9,9,193,gSphere_0_2_(Neg)2_.jpg,sphere,curve,geo,2,0.634294209,36.34241186,1.268552076,0.214868548,12.31107133,0,10.73738313
9,9,194,Plane_1_4_.jpg,plane,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,0.599118948
9,9,195,Plane_2_1_1_0_.jpg,plane,curve,arc,3.174802104,0.470542517,26.96012309,1.493987925,0.106184508,6.083929315,0,2.752907991
9,9,196,Sphere_0_6_.jpg,sphere,line,geo,2,2.094393333,120,4.188666667,0,0,1,0.737560034
9,9,197,Sphere_0_3_3_.jpg,sphere,line,arc,2,0.855032498,48.99,1.626326761,0,0,0,0.637868881
9,9,198,gPlane_1_0_(Neg)2_.jpg,plane,curve,geo,2.5198421,0.349065556,20,0.879564884,0.211060151,12.09286607,0,0.553590059
9,9,199,Plane_2_0_(Neg)3_.jpg,plane,line,arc,3.174802104,0.349065556,20,1.053947182,0,0,1,0.387754202
9,9,200,gSphere_0_0_3_.jpg,sphere,curve,geo,2,0.349065556,20,0.698111111,0.316636791,18.14196709,1,0.816305876
9,9,201,gSphere_1_5_2_.jpg,sphere,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.245008896,14.03798753,0,0.983804941
9,9,202,gSphere_0_2_(Neg)3_.jpg,sphere,curve,geo,2,0.634294209,36.34241186,1.268552076,0.322458296,18.47551505,1,0.621136189
9,9,203,Sphere_1_2_2_1_.jpg,sphere,curve,arc,2.5198421,0.634294209,36.34241186,1.599472619,0.365276531,20.92882126,0,0.554584026
9,9,204,gSphere_1_4_(Neg)2_.jpg,sphere,curve,geo,2.5198421,1.15258907,66.03854498,2.904259258,0.228102707,13.06933347,0,3.488476992
9,9,205,Sphere_3_6_(Neg)5_1_.jpg,sphere,curve,arc,4,2.094393333,120,8.763033395,1.213271442,69.51539174,1,3.021685839
9,9,206,Sphere_1_4_2_.jpg,sphere,line,arc,2.5198421,1.15258907,66.039,2.840797955,0,0,0,0.719536066
9,9,207,Plane_3_3_5_1_.jpg,plane,curve,arc,4,0.855032498,48.98979486,3.453921361,0.936325249,53.64753035,1,1.104353905
9,9,208,Sphere_0_1_(Neg)3_.jpg,sphere,line,arc,2,0.470542517,26.96,0.895002108,0,0,0,0.632202864
9,9,209,Plane_2_5_(Neg)2_.jpg,plane,line,arc,3.174802104,1.553697159,89.02,4.824758207,0,0,1,0.897201061
9,9,210,Plane_0_4_(Neg)1_.jpg,plane,line,arc,2,1.15258907,66.039,2.292485199,0,0,1,0.937995195
9,9,211,Sphere_3_6_2_0_.jpg,sphere,curve,arc,4,2.094393333,120,8.431947243,0.280160147,16.05200758,1,0.937777996
9,9,212,Sphere_2_3_4_.jpg,sphere,line,arc,3.174802104,0.855032498,48.99,2.479815616,0,0,0,0.631911039
9,9,213,gSphere_3_0_(Neg)1_.jpg,sphere,curve,geo,4,0.349065556,20,1.396222222,0.105521091,6.045918257,0,0.720579863
9,9,214,gPlane_2_0_1_.jpg,plane,curve,geo,3.174802104,0.349065556,20,1.108182312,0.105521091,6.045918257,0,0.570616961
9,9,215,Sphere_1_0_(Neg)3_1_.jpg,sphere,curve,arc,2.5198421,0.349065556,20,0.880034723,0.538282545,30.84134405,0,0.486907959
9,9,216,Sphere_0_1_5_1_.jpg,sphere,curve,arc,2,0.470542517,26.96012309,0.943932218,0.903798451,51.78388053,0,0.521491051
9,9,217,gSphere_0_6_3_.jpg,sphere,curve,geo,2,2.094393333,120,4.188666667,0.422025022,24.18027302,0,1.287681103
9,9,218,Sphere_3_0_.jpg,sphere,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.720452785
9,9,219,Sphere_1_3_(Neg)2_0_.jpg,sphere,curve,arc,2.5198421,0.855032498,48.98979486,2.157388191,0.219448049,12.57345767,0,12.22147012
9,9,220,Sphere_0_0_4_.jpg,sphere,line,arc,2,0.349065556,20,0.637759742,0,0,0,0.783302069
9,9,221,Sphere_2_3_.jpg,sphere,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,0.721599817
9,9,222,Sphere_3_6_(Neg)2_0_.jpg,sphere,curve,arc,4,2.094393333,120,8.431947243,0.280160147,16.05200758,1,0.91819191
9,9,223,Plane_3_0_.jpg,plane,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.653803825
9,9,224,gSphere_2_0_(Neg)5_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.528002078,30.25231619,0,2.484103918
10,10,1,gPlane_1_5_(Neg)4_.jpg,plane,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.493278124,28.26277849,1,1.525413036
10,10,2,gPlane_1_0_(Neg)4_.jpg,plane,curve,geo,2.5198421,0.349065556,20,0.879564884,0.422274237,24.19455203,1,0.685327053
10,10,3,Sphere_3_2_.jpg,sphere,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,1.500248194
10,10,4,gPlane_3_4_(Neg)5_.jpg,plane,curve,geo,4,1.15258907,66.03854498,4.610224201,0.57425566,32.90245344,1,0.969386816
10,10,5,Sphere_1_3_(Neg)2_.jpg,sphere,line,arc,2.5198421,0.855032498,48.99,2.107407258,0,0,0,10.07002902
10,10,6,Sphere_1_5_3_0_.jpg,sphere,curve,arc,2.5198421,1.553697159,89.02036507,3.952750136,0.368501074,21.11357413,0,1.418678045
10,10,7,Sphere_2_5_3_.jpg,sphere,line,arc,3.174802104,1.553697159,89.02,4.691138146,0,0,0,1.935745001
10,10,8,Plane_0_4_.jpg,plane,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,0.932382107
10,10,9,Plane_2_5_2_1_.jpg,plane,curve,arc,3.174802104,1.553697159,89.02036507,4.952985151,0.416515123,23.8645788,1,1.015653133
10,10,10,Sphere_2_3_.jpg,sphere,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,2.46897316
10,10,11,Plane_0_2_(Neg)2_.jpg,plane,line,arc,2,0.634294209,36.342,1.240832799,0,0,1,0.986724854
10,10,12,Plane_1_0_4_1_.jpg,plane,curve,arc,2.5198421,0.349065556,20,0.880446945,0.717866203,41.13073844,1,1.668779135
