subject_no,version,order,image,surface,planar,spherical,line_length,response,reaction_time,size,separation,pull,spin,point_sep_rad,rotation_angle,height
3,3,11,Sphere_1_1_(Neg)5_1_.jpg,sphere,curve,arc,1.1893156173495139,incorrect,7.482584953,1,1,-5,1,0.47054291469740406,0.9038260077067,0.7640542982131404
3,3,25,Sphere_2_2_4_1_.jpg,sphere,curve,arc,2.020373321731853,incorrect,2.01698494,2,2,4,1,0.634294745014242,0.7314495925307066,0.6346377724597011
3,3,28,Sphere_0_6_5_0_.jpg,sphere,curve,arc,4.381664580035454,incorrect,1.46914196,0,6,5,0,2.094395102393195,0,0
3,3,45,Sphere_0_1_(Neg)3_1_.jpg,sphere,curve,arc,0.9419968802336417,incorrect,3.785860062,0,1,-3,1,0.47054291469740406,0.5417854684578397,0.501460535256324
3,3,49,Sphere_0_0_(Neg)3_1_.jpg,sphere,curve,arc,0.6985046688073132,incorrect,0.902857065,0,0,-3,1,0.34906585039886595,0.538298679561073,0.5048873103826299
3,3,50,Sphere_1_0_3_0_.jpg,sphere,curve,arc,0.8800607356801807,correct,10.6512599,1,0,3,0,0.34906585039886595,0,0
3,3,52,Sphere_3_6_(Neg)4_0_.jpg,sphere,curve,arc,8.611663898570507,incorrect,1.453000069,3,6,-4,0,2.094395102393195,0,0
3,3,56,Sphere_3_5_(Neg)4_1_.jpg,sphere,curve,arc,6.326868950740364,incorrect,1.0859878059999999,3,5,-4,1,1.5536984718136575,0.8386062406344189,0.5303603509953072
3,3,57,Sphere_0_0_(Neg)1_1_.jpg,sphere,curve,arc,0.6981707331517055,incorrect,1.801265955,0,0,-1,1,0.34906585039886595,0.1793912262688108,0.17571984031521826
3,3,61,Sphere_3_2_1_1_.jpg,sphere,curve,arc,2.537643791439915,incorrect,3.367857933,3,2,1,1,0.634294745014242,0.18259292668386282,0.1725244080511946
3,3,80,Sphere_3_5_(Neg)3_1_.jpg,sphere,curve,arc,6.274791607415401,incorrect,0.833429098,3,5,-3,1,1.5536984718136575,0.6264765120902774,0.4181014431946405
3,3,98,Sphere_0_2_1_1_.jpg,sphere,curve,arc,1.2688218957199575,correct,3.553036928,0,2,1,1,0.634294745014242,0.18259292668386282,0.1725244080511946
3,3,101,Sphere_0_2_4_1_.jpg,sphere,curve,arc,1.2727554383479942,incorrect,3.102816105,0,2,4,1,0.634294745014242,0.7314495925307062,0.6346377724597009
3,3,106,Sphere_2_5_(Neg)2_1_.jpg,sphere,curve,arc,4.953133520109187,correct,0.852097988,2,5,-2,1,1.5536984718136575,0.416531408784298,0.2885242204552107
3,3,122,Sphere_3_4_(Neg)2_0_.jpg,sphere,curve,arc,4.621413587258309,incorrect,0.869426012,3,4,-2,0,1.1525900430905907,0,0
3,3,123,Sphere_1_0_2_1_.jpg,sphere,curve,arc,0.8797919445123978,incorrect,1.419582844,1,0,2,1,0.34906585039886595,0.358813004642386,0.3458281239341738
3,3,129,Sphere_1_0_(Neg)5_0_.jpg,sphere,curve,arc,0.8810739770860995,incorrect,0.518748999,1,0,-5,0,0.34906585039886595,0,0
3,3,150,Sphere_1_0_(Neg)4_0_.jpg,sphere,curve,arc,0.8804730225207222,incorrect,0.435565948,1,0,-4,0,0.34906585039886595,0,0
3,3,157,Sphere_2_3_(Neg)5_0_.jpg,sphere,curve,arc,2.7414635085680357,incorrect,4.586786032,2,3,-5,0,0.8550332201079094,0,0
3,3,160,Sphere_2_2_(Neg)2_1_.jpg,sphere,curve,arc,2.0152688359943274,incorrect,0.835822105,2,2,-2,1,0.634294745014242,0.36528786644913064,0.33940331740178276
3,3,176,Sphere_2_3_(Neg)5_1_.jpg,sphere,curve,arc,2.7414635085680357,correct,1.598165035,2,3,-5,1,0.8550332201079094,0.9363559596284258,0.732915763163629
3,3,177,Sphere_1_3_(Neg)2_0_.jpg,sphere,curve,arc,2.1574521636013624,correct,0.832834959,1,3,-2,0,0.8550332201079094,0,0
3,3,181,Sphere_0_3_(Neg)3_0_.jpg,sphere,curve,arc,1.7154476633239637,incorrect,0.501322985,0,3,-3,0,0.8550332201079094,0,0
3,3,194,Sphere_3_6_1_1_.jpg,sphere,curve,arc,8.391006918841658,incorrect,2.404181004,3,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219
3,3,195,Sphere_3_4_1_0_.jpg,sphere,curve,arc,4.613065012736072,incorrect,0.512953997,3,4,1,0,1.1525900430905907,0,0
3,3,206,Sphere_3_0_2_1_.jpg,sphere,curve,arc,1.3965826582321268,incorrect,0.471081018,3,0,2,1,0.34906585039886595,0.358813004642386,0.3458281239341738
3,3,208,Sphere_3_2_(Neg)4_1_.jpg,sphere,curve,arc,2.5455108766959884,incorrect,0.454672098,3,2,-4,1,0.634294745014242,0.7314495925307062,0.6346377724597009
3,3,213,Sphere_3_3_4_1_.jpg,sphere,curve,arc,3.4403200059662242,incorrect,0.986639023,3,3,4,1,0.8550332201079094,0.747754766596009,0.6187935251997371
4,4,8,Sphere_0_6_1_1_.jpg,sphere,curve,arc,4.195503459420829,incorrect,2.268615007,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219
4,4,15,Sphere_0_6_1_0_.jpg,sphere,curve,arc,4.195503459420829,incorrect,2.216516018,0,6,1,0,2.094395102393195,0,0
4,4,16,Sphere_1_1_(Neg)4_1_.jpg,sphere,curve,arc,1.18784851956754,incorrect,1.369688034,1,1,-4,1,0.47054291469740406,0.7226655399708906,0.6431658294607877
4,4,33,Sphere_1_0_3_1_.jpg,sphere,curve,arc,0.8800607356801807,incorrect,1.03532815,1,0,3,1,0.34906585039886595,0.538298679561073,0.5048873103826299
4,4,39,Sphere_1_6_(Neg)2_1_.jpg,sphere,curve,arc,5.311953809143571,correct,0.831813097,1,6,-2,1,2.094395102393195,0.47629493843970255,0.22924482136950003
4,4,62,Sphere_3_4_2_0_.jpg,sphere,curve,arc,4.621413587258309,correct,2.700428009,3,4,2,0,1.1525900430905907,0,0
4,4,70,Sphere_3_3_5_0_.jpg,sphere,curve,arc,3.454027581963522,correct,1.167837143,3,3,5,0,0.8550332201079094,0,0
4,4,71,Sphere_2_4_5_1_.jpg,sphere,curve,arc,3.7235317458611195,correct,1.069039106,2,4,5,1,1.1525900430905907,0.9762693045883611,0.6946142284868793
4,4,88,Sphere_2_2_5_1_.jpg,sphere,curve,arc,2.024872048316451,correct,1.801593065,2,2,5,1,0.634294745014242,0.9152161086218755,0.7531618069451868
4,4,109,Sphere_2_1_4_1_.jpg,sphere,curve,arc,1.4965953538896062,incorrect,2.519151926,2,1,4,1,0.47054291469740406,0.7226655399708906,0.6431658294607877
4,4,116,Sphere_3_4_5_1_.jpg,sphere,curve,arc,4.691356026562232,correct,0.802446842,3,4,5,1,1.1525900430905907,0.9762693045883611,0.6946142284868793
4,4,127,Sphere_1_4_4_1_.jpg,sphere,curve,arc,2.9347851481582725,correct,0.63368082,1,4,4,1,1.1525900430905907,0.7785537803127726,0.588828179872949
4,4,133,Sphere_1_3_4_0_.jpg,sphere,curve,arc,2.167265796945651,correct,0.869704962,1,3,4,0,0.8550332201079094,0,0
4,4,136,Sphere_0_4_(Neg)4_0_.jpg,sphere,curve,arc,2.329340515743545,correct,0.618179798,0,4,-4,0,1.1525900430905907,0,0
4,4,141,Sphere_0_3_2_1_.jpg,sphere,curve,arc,1.7123709170359354,incorrect,0.518161058,0,3,2,1,0.8550332201079094,0.37307373710599134,0.3316756413926859
4,4,147,Sphere_3_0_3_1_.jpg,sphere,curve,arc,1.3970093376146264,incorrect,0.967936993,3,0,3,1,0.34906585039886595,0.538298679561073,0.5048873103826299
4,4,148,Sphere_1_4_3_0_.jpg,sphere,curve,arc,2.920592482329502,correct,3.969907999,1,4,3,0,1.1525900430905907,0,0
4,4,156,Sphere_2_0_(Neg)2_1_.jpg,sphere,curve,arc,1.108468390419111,incorrect,0.615083933,2,0,-2,1,0.34906585039886595,0.3588130046423869,0.3458281239341746
4,4,160,Sphere_0_2_(Neg)4_1_.jpg,sphere,curve,arc,1.2727554383479942,correct,3.319864035,0,2,-4,1,0.634294745014242,0.7314495925307062,0.6346377724597009
4,4,174,Sphere_1_5_(Neg)2_1_.jpg,sphere,curve,arc,3.9313046801801366,correct,1.418260813,1,5,-2,1,1.5536984718136575,0.41653140878429723,0.28852422045521026
4,4,185,Sphere_3_1_(Neg)1_1_.jpg,sphere,curve,arc,1.8823623726077123,incorrect,0.918784142,3,1,-1,1,0.47054291469740406,0.18051913709810938,0.1745941610356809
4,4,196,Sphere_2_5_(Neg)5_0_.jpg,sphere,curve,arc,5.081156905248264,correct,0.718219995,2,5,-5,0,1.5536984718136575,0,0
4,4,202,Sphere_3_1_2_1_.jpg,sphere,curve,arc,1.8829515732707278,incorrect,1.4520480629999999,3,1,2,1,0.47054291469740406,0.3610940151421589,0.34356493832094576
4,4,206,Sphere_1_0_4_0_.jpg,sphere,curve,arc,0.8804730225207222,correct,9.98562789,1,0,4,0,0.34906585039886595,0,0
4,4,207,Sphere_3_0_(Neg)2_1_.jpg,sphere,curve,arc,1.3965826582321268,incorrect,1.119204998,3,0,-2,1,0.34906585039886595,0.358813004642386,0.3458281239341738
4,4,209,Sphere_3_0_(Neg)1_1_.jpg,sphere,curve,arc,1.396341466303411,incorrect,0.517894983,3,0,-1,1,0.34906585039886595,0.1793912262688108,0.17571984031521826
4,4,215,Sphere_0_3_4_0_.jpg,sphere,curve,arc,1.7201600029831121,correct,0.620138168,0,3,4,0,0.8550332201079094,0,0
4,4,224,Sphere_1_2_(Neg)3_0_.jpg,sphere,curve,arc,1.6011194569193155,correct,1.834991932,1,2,-3,0,0.634294745014242,0,0
5,5,15,Sphere_2_1_(Neg)3_0_.jpg,sphere,curve,arc,1.4953268386336434,correct,16.334373,2,1,-3,0,0.47054291469740406,0,0
5,5,18,Sphere_1_1_2_1_.jpg,sphere,curve,arc,1.18618516154823,correct,2.183569193,1,1,2,1,0.47054291469740406,0.361094015142158,0.3435649383209449
5,5,21,Sphere_0_6_5_1_.jpg,sphere,curve,arc,4.381664580035454,incorrect,1.585233927,0,6,5,1,2.094395102393195,1.2133314442061014,0.4683934359224541
5,5,30,Sphere_3_2_4_0_.jpg,sphere,curve,arc,2.5455108766959884,incorrect,1.901952028,3,2,4,0,0.634294745014242,0,0
5,5,32,Sphere_1_0_(Neg)3_1_.jpg,sphere,curve,arc,0.8800607356801807,correct,1.201431036,1,0,-3,1,0.34906585039886595,0.538298679561073,0.5048873103826299
5,5,36,Sphere_1_6_5_0_.jpg,sphere,curve,arc,5.520551437965448,incorrect,1.082001925,1,6,5,0,2.094395102393195,0,0
5,5,47,Sphere_3_0_3_0_.jpg,sphere,curve,arc,1.3970093376146264,incorrect,2.0338950159999998,3,0,3,0,0.34906585039886595,0,0
5,5,50,Sphere_0_5_3_0_.jpg,sphere,curve,arc,3.1373958037077005,incorrect,0.835008144,0,5,3,0,1.5536984718136575,0,0
5,5,76,Sphere_2_2_(Neg)3_0_.jpg,sphere,curve,arc,2.017284107168892,incorrect,0.94814682,2,2,-3,0,0.634294745014242,0,0
5,5,82,Sphere_1_1_5_1_.jpg,sphere,curve,arc,1.1893156173495139,incorrect,5.752448082,1,1,5,1,0.47054291469740406,0.9038260077067,0.7640542982131404
5,5,85,Sphere_2_0_(Neg)5_1_.jpg,sphere,curve,arc,1.1100836502453697,correct,2.13559103,2,0,-5,1,0.34906585039886595,0.8976304971637609,0.7699737196766882
5,5,100,Sphere_3_3_5_1_.jpg,sphere,curve,arc,3.454027581963522,incorrect,2.768624067,3,3,5,1,0.8550332201079094,0.9363559596284258,0.732915763163629
5,5,102,Sphere_3_1_(Neg)2_0_.jpg,sphere,curve,arc,1.8829515732707278,correct,0.78415513,3,1,-2,0,0.47054291469740406,0,0
5,5,113,Sphere_1_6_(Neg)5_0_.jpg,sphere,curve,arc,5.520551437965448,incorrect,3.13585186,1,6,-5,0,2.094395102393195,0,0
5,5,115,Sphere_3_6_2_1_.jpg,sphere,curve,arc,8.432201064640989,incorrect,2.919802189,3,6,2,1,2.094395102393195,0.47629493843970255,0.22924482136950003
5,5,122,Sphere_0_2_(Neg)5_1_.jpg,sphere,curve,arc,1.2755894585088225,incorrect,2.302417994,0,2,-5,1,0.634294745014242,0.9152161086218755,0.7531618069451866
5,5,123,Sphere_0_4_2_0_.jpg,sphere,curve,arc,2.3107067936291545,incorrect,0.567872047,0,4,2,0,1.1525900430905907,0,0
5,5,125,Sphere_1_6_(Neg)1_0_.jpg,sphere,curve,arc,5.286003123431063,incorrect,0.903331041,1,6,-1,0,2.094395102393195,0,0
5,5,139,Sphere_0_3_(Neg)2_0_.jpg,sphere,curve,arc,1.7123709170359354,incorrect,0.601135969,0,3,-2,0,0.8550332201079094,0,0
5,5,156,Sphere_1_5_4_1_.jpg,sphere,curve,arc,3.985677685482037,incorrect,2.669050932,1,5,4,1,1.5536984718136575,0.8386062406344185,0.530360350995307
5,5,172,Sphere_1_5_5_1_.jpg,sphere,curve,arc,4.032916908303288,incorrect,0.902384996,1,5,5,1,1.5536984718136575,1.0539665054441743,0.6199845135924839
5,5,178,Sphere_2_1_(Neg)2_1_.jpg,sphere,curve,arc,1.4944996541075615,correct,0.982116938,2,1,-2,1,0.47054291469740406,0.361094015142158,0.3435649383209449
5,5,188,Sphere_3_5_2_1_.jpg,sphere,curve,arc,6.240557184925455,incorrect,0.919112921,3,5,2,1,1.5536984718136575,0.41653140878429723,0.28852422045521026
5,5,193,Sphere_0_5_(Neg)2_1_.jpg,sphere,curve,arc,3.1202785924627277,incorrect,2.084862947,0,5,-2,1,1.5536984718136575,0.41653140878429723,0.28852422045521026
5,5,199,Sphere_0_2_(Neg)2_0_.jpg,sphere,curve,arc,1.2695398138331964,incorrect,1.336194992,0,2,-2,0,0.634294745014242,0,0
5,5,200,Sphere_0_5_(Neg)5_0_.jpg,sphere,curve,arc,3.200928271370489,incorrect,0.635035992,0,5,-5,0,1.5536984718136575,0,0
5,5,207,Sphere_0_6_(Neg)5_0_.jpg,sphere,curve,arc,4.381664580035454,incorrect,0.819480896,0,6,-5,0,2.094395102393195,0,0
5,5,222,Sphere_1_2_(Neg)2_0_.jpg,sphere,curve,arc,1.5995199351280616,incorrect,1.186102867,1,2,-2,0,0.634294745014242,0,0
8,8,1,Sphere_1_4_(Neg)4_1_.jpg,sphere,curve,arc,2.9347851481582725,incorrect,10.152493,1,4,-4,1,1.1525900430905907,0.7785537803127726,0.588828179872949
8,8,7,Sphere_2_5_(Neg)5_1_.jpg,sphere,curve,arc,5.081156905248264,incorrect,1.602783918,2,5,-5,1,1.5536984718136575,1.053966505444174,0.6199845135924839
8,8,10,Sphere_1_0_4_1_.jpg,sphere,curve,arc,0.8804730225207222,incorrect,1.935694933,1,0,4,1,0.34906585039886595,0.7178877405117506,0.6478018063541044
8,8,15,Sphere_1_5_(Neg)2_0_.jpg,sphere,curve,arc,3.9313046801801366,incorrect,1.168434858,1,5,-2,0,1.5536984718136575,0,0
8,8,16,Sphere_0_4_3_0_.jpg,sphere,curve,arc,2.318075789410133,incorrect,0.868988991,0,4,3,0,1.1525900430905907,0,0
8,8,33,Sphere_0_2_3_0_.jpg,sphere,curve,arc,1.2708093551202368,incorrect,1.63508296,0,2,3,0,0.634294745014242,0,0
8,8,41,Sphere_1_6_5_1_.jpg,sphere,curve,arc,5.520551437965448,incorrect,2.519114971,1,6,5,1,2.094395102393195,1.2133314442061012,0.468393435922454
8,8,62,Sphere_1_2_2_1_.jpg,sphere,curve,arc,1.5995199351280616,correct,9.370090961,1,2,2,1,0.634294745014242,0.36528786644913064,0.33940331740178276
8,8,64,Sphere_2_6_5_1_.jpg,sphere,curve,arc,6.95545896372008,incorrect,1.251236916,2,6,5,1,2.094395102393195,1.2133314442061012,0.468393435922454
8,8,70,Sphere_0_1_(Neg)5_1_.jpg,sphere,curve,arc,0.943960431051413,incorrect,1.050949812,0,1,-5,1,0.47054291469740406,0.9038260077067003,0.7640542982131405
8,8,72,Sphere_3_5_(Neg)4_0_.jpg,sphere,curve,arc,6.326868950740364,incorrect,2.91991806,3,5,-4,0,1.5536984718136575,0,0
8,8,88,Sphere_3_2_5_1_.jpg,sphere,curve,arc,2.551178917017645,incorrect,1.150647163,3,2,5,1,0.634294745014242,0.9152161086218755,0.7531618069451866
8,8,105,Sphere_1_1_3_1_.jpg,sphere,curve,arc,1.1868416983416663,correct,2.086137056,1,1,3,1,0.47054291469740406,0.5417854684578397,0.501460535256324
8,8,118,Sphere_0_4_1_1_.jpg,sphere,curve,arc,2.306532506368036,incorrect,1.937280893,0,4,1,1,1.1525900430905907,0.19372008200703028,0.16141779457485278
8,8,126,Sphere_3_3_4_0_.jpg,sphere,curve,arc,3.4403200059662242,incorrect,5.767101049,3,3,4,0,0.8550332201079094,0,0
8,8,127,Sphere_1_5_2_1_.jpg,sphere,curve,arc,3.9313046801801366,incorrect,0.854197025,1,5,2,1,1.5536984718136575,0.41653140878429723,0.28852422045521026
8,8,129,Sphere_0_2_(Neg)3_1_.jpg,sphere,curve,arc,1.2708093551202368,incorrect,3.403316021,0,2,-3,1,0.634294745014242,0.5481961470769605,0.49515829691304963
8,8,139,Sphere_2_5_1_0_.jpg,sphere,curve,arc,4.9376945536139125,incorrect,8.07057786,2,5,1,0,1.5536984718136575,0,0
8,8,142,Sphere_3_1_4_1_.jpg,sphere,curve,arc,1.885591989540381,incorrect,1.853811026,3,1,4,1,0.47054291469740406,0.7226655399708901,0.6431658294607874
8,8,144,Sphere_3_0_4_1_.jpg,sphere,curve,arc,1.3976638021790138,incorrect,0.819853067,3,0,4,1,0.34906585039886595,0.7178877405117512,0.6478018063541048
8,8,147,Sphere_1_2_2_0_.jpg,sphere,curve,arc,1.5995199351280616,incorrect,1.702222109,1,2,2,0,0.634294745014242,0,0
8,8,152,Sphere_3_1_(Neg)1_0_.jpg,sphere,curve,arc,1.8823623726077123,incorrect,0.887405872,3,1,-1,0,0.47054291469740406,0,0
8,8,157,Sphere_1_6_1_0_.jpg,sphere,curve,arc,5.286003123431063,incorrect,1.417702913,1,6,1,0,2.094395102393195,0,0
8,8,159,Sphere_3_2_2_0_.jpg,sphere,curve,arc,2.5390796276663927,incorrect,1.336386919,3,2,2,0,0.634294745014242,0,0
8,8,160,Sphere_1_2_(Neg)3_1_.jpg,sphere,curve,arc,1.6011194569193155,incorrect,1.204249144,1,2,-3,1,0.634294745014242,0.5481961470769605,0.4951582969130497
8,8,181,Sphere_1_6_2_0_.jpg,sphere,curve,arc,5.311953809143571,incorrect,0.920254946,1,6,2,0,2.094395102393195,0,0
8,8,186,Sphere_1_1_3_0_.jpg,sphere,curve,arc,1.1868416983416663,incorrect,4.587155104,1,1,3,0,0.47054291469740406,0,0
8,8,217,Sphere_3_2_(Neg)1_0_.jpg,sphere,curve,arc,2.537643791439915,correct,2.221389055,3,2,-1,0,0.634294745014242,0,0
9,9,2,Sphere_1_5_4_0_.jpg,sphere,curve,arc,3.985677685482037,incorrect,1.435515165,1,5,4,0,1.5536984718136575,0,0
9,9,3,Sphere_0_4_3_1_.jpg,sphere,curve,arc,2.318075789410133,incorrect,2.635593176,0,4,3,1,1.1525900430905907,0.5825831812445086,0.4613213361446502
9,9,27,Sphere_2_2_5_1_.jpg,sphere,curve,arc,2.024872048316451,incorrect,10.88554096,2,2,5,1,0.634294745014242,0.9152161086218755,0.7531618069451868
9,9,30,Sphere_1_3_5_0_.jpg,sphere,curve,arc,2.1759010287166647,correct,4.285160065,1,3,5,0,0.8550332201079094,0,0
9,9,53,Sphere_3_4_(Neg)2_1_.jpg,sphere,curve,arc,4.621413587258309,correct,19.55461383,3,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534
9,9,65,Sphere_1_3_(Neg)5_0_.jpg,sphere,curve,arc,2.1759010287166647,correct,3.500130892,1,3,-5,0,0.8550332201079094,0,0
9,9,87,Sphere_2_0_5_0_.jpg,sphere,curve,arc,1.1100836502453697,incorrect,1.853729963,2,0,5,0,0.34906585039886595,0,0
9,9,91,Sphere_1_1_(Neg)3_1_.jpg,sphere,curve,arc,1.1868416983416663,incorrect,0.620850801,1,1,-3,1,0.47054291469740406,0.5417854684578397,0.501460535256324
9,9,95,Sphere_1_1_(Neg)1_1_.jpg,sphere,curve,arc,1.1858139883892556,incorrect,0.704439878,1,1,-1,1,0.47054291469740406,0.18051913709810938,0.17459416103568087
9,9,97,Sphere_1_1_3_1_.jpg,sphere,curve,arc,1.1868416983416663,incorrect,0.470912933,1,1,3,1,0.47054291469740406,0.5417854684578397,0.501460535256324
9,9,106,Sphere_3_0_(Neg)2_0_.jpg,sphere,curve,arc,1.3965826582321268,incorrect,1.137144804,3,0,-2,0,0.34906585039886595,0,0
9,9,107,Sphere_2_0_(Neg)1_1_.jpg,sphere,curve,arc,1.1082769562584263,incorrect,0.670819998,2,0,-1,1,0.34906585039886595,0.179391226268809,0.1757198403152165
9,9,125,Sphere_2_6_4_1_.jpg,sphere,curve,arc,6.8350821658936916,correct,7.620668888,2,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006
9,9,134,Sphere_2_1_(Neg)2_0_.jpg,sphere,curve,arc,1.4944996541075615,incorrect,0.636898994,2,1,-2,0,0.47054291469740406,0,0
9,9,143,Sphere_2_4_5_0_.jpg,sphere,curve,arc,3.7235317458611195,correct,11.43686914,2,4,5,0,1.1525900430905907,0,0
9,9,144,Sphere_2_1_2_1_.jpg,sphere,curve,arc,1.4944996541075615,incorrect,1.270349979,2,1,2,1,0.47054291469740406,0.361094015142158,0.3435649383209449
9,9,147,Sphere_1_5_1_0_.jpg,sphere,curve,arc,3.9190507643521877,correct,9.304844141,1,5,1,0,1.5536984718136575,0,0
9,9,152,Sphere_1_3_3_0_.jpg,sphere,curve,arc,2.161328621014836,correct,5.637669086,1,3,3,0,0.8550332201079094,0,0
9,9,170,Sphere_3_2_1_1_.jpg,sphere,curve,arc,2.537643791439915,incorrect,0.570278168,3,2,1,1,0.634294745014242,0.18259292668386282,0.1725244080511946
9,9,174,Sphere_0_2_(Neg)2_1_.jpg,sphere,curve,arc,1.2695398138331964,incorrect,0.586508036,0,2,-2,1,0.634294745014242,0.3652878664491298,0.33940331740178203
9,9,189,Sphere_3_2_(Neg)3_1_.jpg,sphere,curve,arc,2.5416187102404737,correct,3.215456009,3,2,-3,1,0.634294745014242,0.5481961470769605,0.49515829691304963
9,9,203,Sphere_1_2_2_1_.jpg,sphere,curve,arc,1.5995199351280616,incorrect,0.554584026,1,2,2,1,0.634294745014242,0.36528786644913064,0.33940331740178276
9,9,205,Sphere_3_6_(Neg)5_1_.jpg,sphere,curve,arc,8.763329160070908,correct,3.021685839,3,6,-5,1,2.094395102393195,1.2133314442061014,0.4683934359224541
9,9,211,Sphere_3_6_2_0_.jpg,sphere,curve,arc,8.432201064640989,correct,0.937777996,3,6,2,0,2.094395102393195,0,0
9,9,215,Sphere_1_0_(Neg)3_1_.jpg,sphere,curve,arc,0.8800607356801807,incorrect,0.486907959,1,0,-3,1,0.34906585039886595,0.538298679561073,0.5048873103826299
9,9,216,Sphere_0_1_5_1_.jpg,sphere,curve,arc,0.943960431051413,incorrect,0.521491051,0,1,5,1,0.47054291469740406,0.9038260077067003,0.7640542982131405
9,9,219,Sphere_1_3_(Neg)2_0_.jpg,sphere,curve,arc,2.1574521636013624,incorrect,12.22147012,1,3,-2,0,0.8550332201079094,0,0
9,9,222,Sphere_3_6_(Neg)2_0_.jpg,sphere,curve,arc,8.432201064640989,correct,0.91819191,3,6,-2,0,2.094395102393195,0,0
10,10,6,Sphere_1_5_3_0_.jpg,sphere,curve,arc,3.9528710149431756,incorrect,1.418678045,1,5,3,0,1.5536984718136575,0,0
10,10,24,Sphere_1_6_3_0_.jpg,sphere,curve,arc,5.357199977175287,incorrect,1.035590172,1,6,3,0,2.094395102393195,0,0
10,10,39,Sphere_1_6_1_1_.jpg,sphere,curve,arc,5.286003123431063,incorrect,0.901426077,1,6,1,1,2.094395102393195,0.23755830002266973,0.11766510214673287
10,10,40,Sphere_1_6_(Neg)5_0_.jpg,sphere,curve,arc,5.520551437965448,incorrect,0.664590836,1,6,-5,0,2.094395102393195,0,0
10,10,42,Sphere_1_6_5_0_.jpg,sphere,curve,arc,5.520551437965448,incorrect,0.599653959,1,6,5,0,2.094395102393195,0,0
10,10,50,Sphere_1_6_(Neg)1_1_.jpg,sphere,curve,arc,5.286003123431063,incorrect,0.716295958,1,6,-1,1,2.094395102393195,0.23755830002266973,0.11766510214673287
10,10,62,Sphere_1_5_5_1_.jpg,sphere,curve,arc,4.032916908303288,incorrect,2.164124012,1,5,5,1,1.5536984718136575,1.0539665054441743,0.6199845135924839
10,10,74,Sphere_1_5_2_0_.jpg,sphere,curve,arc,3.9313046801801366,incorrect,0.80261898,1,5,2,0,1.5536984718136575,0,0
10,10,82,Sphere_1_5_4_1_.jpg,sphere,curve,arc,3.985677685482037,incorrect,2.201442003,1,5,4,1,1.5536984718136575,0.8386062406344185,0.530360350995307
10,10,85,Sphere_1_6_(Neg)3_1_.jpg,sphere,curve,arc,5.357199977175287,incorrect,0.664455891,1,6,-3,1,2.094395102393195,0.7174770043638693,0.3287428863761157
10,10,86,Sphere_1_5_2_1_.jpg,sphere,curve,arc,3.9313046801801366,incorrect,0.583845854,1,5,2,1,1.5536984718136575,0.41653140878429723,0.28852422045521026
10,10,93,Sphere_1_6_(Neg)4_1_.jpg,sphere,curve,arc,5.4250083102143645,incorrect,0.735616922,1,6,-4,1,2.094395102393195,0.9625623814130673,0.41032922716163006
10,10,100,Sphere_1_6_(Neg)2_1_.jpg,sphere,curve,arc,5.311953809143571,incorrect,0.651376963,1,6,-2,1,2.094395102393195,0.47629493843970255,0.22924482136950003
10,10,105,Sphere_1_5_4_0_.jpg,sphere,curve,arc,3.985677685482037,incorrect,1.261600971,1,5,4,0,1.5536984718136575,0,0
10,10,109,Sphere_1_6_5_1_.jpg,sphere,curve,arc,5.520551437965448,incorrect,0.66853404,1,6,5,1,2.094395102393195,1.2133314442061012,0.468393435922454
10,10,125,Sphere_1_6_2_0_.jpg,sphere,curve,arc,5.311953809143571,incorrect,0.614767075,1,6,2,0,2.094395102393195,0,0
10,10,145,Sphere_1_6_4_0_.jpg,sphere,curve,arc,5.4250083102143645,correct,0.47044301,1,6,4,0,2.094395102393195,0,0
10,10,153,Sphere_1_6_(Neg)5_1_.jpg,sphere,curve,arc,5.520551437965448,incorrect,0.6829319,1,6,-5,1,2.094395102393195,1.2133314442061012,0.468393435922454
10,10,156,Sphere_1_6_2_1_.jpg,sphere,curve,arc,5.311953809143571,incorrect,0.619628906,1,6,2,1,2.094395102393195,0.47629493843970255,0.22924482136950003
10,10,158,Sphere_1_6_(Neg)2_0_.jpg,sphere,curve,arc,5.311953809143571,incorrect,0.603720903,1,6,-2,0,2.094395102393195,0,0
10,10,165,Sphere_1_5_3_1_.jpg,sphere,curve,arc,3.9528710149431756,incorrect,0.886460066,1,5,3,1,1.5536984718136575,0.6264765120902774,0.4181014431946405
10,10,171,Sphere_1_6_(Neg)1_0_.jpg,sphere,curve,arc,5.286003123431063,incorrect,0.820158005,1,6,-1,0,2.094395102393195,0,0
10,10,182,Sphere_1_5_5_0_.jpg,sphere,curve,arc,4.032916908303288,incorrect,0.713960886,1,5,5,0,1.5536984718136575,0,0
10,10,183,Sphere_1_6_1_0_.jpg,sphere,curve,arc,5.286003123431063,incorrect,0.436332941,1,6,1,0,2.094395102393195,0,0
10,10,190,Sphere_1_6_(Neg)3_0_.jpg,sphere,curve,arc,5.357199977175287,incorrect,0.653855085,1,6,-3,0,2.094395102393195,0,0
10,10,199,Sphere_1_6_(Neg)4_0_.jpg,sphere,curve,arc,5.4250083102143645,incorrect,0.769723177,1,6,-4,0,2.094395102393195,0,0
