subject_no,trial,image,surface,planar,spherical,response,reaction_time,correct_ans,given_ans,size,separation,pull,spin,point_sep_rad,rotation_angle,height,line_length,curvature
1,2,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,40.53637099,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
1,29,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,13.60297513,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
1,31,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,correct,27.36939716,n,n,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
1,32,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,8.769661903,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
1,44,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,7.536324978,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
1,45,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,12.63620496,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
1,54,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,5.669676781,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
2,6,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,6.389871836,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
2,15,Sphere_0_6_1_1_.jpg,sphere,curve,arc,correct,5.047806025,n,n,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
2,32,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,incorrect,4.449012041,n,y,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
2,39,Sphere_0_3_7_0_.jpg,sphere,curve,arc,incorrect,4.880619049,n,y,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
2,48,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,correct,10.60967803,n,n,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
2,50,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,4.472743034,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
2,54,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,6.480134964,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
3,10,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,3.169373035,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
3,23,Sphere_0_3_7_0_.jpg,sphere,curve,arc,incorrect,3.636251926,n,y,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
3,25,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,2.86965704,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
3,33,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,3.802958965,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
3,52,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,3.269509792,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
3,55,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,2.569335938,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
3,56,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,5.102797031,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
4,3,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,8.439043999,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
4,14,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,4.828523874,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
4,35,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,6.69420886,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
4,40,Sphere_0_3_7_0_.jpg,sphere,curve,arc,incorrect,5.217745066,n,y,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
4,44,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,4.506839991,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
4,47,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,correct,3.911509037,n,n,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
4,53,Sphere_0_6_1_1_.jpg,sphere,curve,arc,correct,3.539957047,n,n,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
7,5,Sphere_0_3_7_0_.jpg,sphere,curve,arc,incorrect,4.679343939,n,y,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
7,7,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,2.464694023,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
7,10,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,3.032530069,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
7,23,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,1.736437082,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
7,28,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.702629089,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
7,40,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,2.061506033,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
7,45,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,2.598267078,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
9,12,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,4.189666033,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
9,15,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,3.599833012,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
9,21,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,5.143347025,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
9,26,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,2.496508121,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
9,38,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,2.837568998,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
9,49,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,2.596153021,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
9,50,Sphere_0_6_4_1_.jpg,sphere,curve,arc,correct,3.36813283,n,n,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
10,2,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,3.43617487,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
10,4,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,3.336436987,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
10,7,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,14.83638787,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
10,27,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,1.902956009,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
10,33,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,1.83631897,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
10,42,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,4.469639063,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
10,45,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,2.469586849,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
11,10,Sphere_0_6_4_1_.jpg,sphere,curve,arc,correct,3.528860092,n,n,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
11,14,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,correct,2.729515076,n,n,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
11,18,Sphere_0_6_1_1_.jpg,sphere,curve,arc,correct,13.12202501,n,n,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
11,26,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,2.83544898,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
11,32,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,correct,4.977212906,n,n,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
11,55,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,2.561785936,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
11,56,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.061861992,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
12,8,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,1.936334133,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
12,17,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,4.73643899,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
12,24,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,2.767175198,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
12,27,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,3.769511938,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
12,32,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,1.836279869,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
12,43,Sphere_0_6_4_1_.jpg,sphere,curve,arc,correct,6.70300889,n,n,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
12,45,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,1.96945405,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
13,4,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,3.136539936,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
13,7,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,3.438896179,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
13,10,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,correct,5.301944017,n,n,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
13,19,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,2.603349924,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
13,36,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,7.596373796,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
13,45,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,7.32079792,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
13,55,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,3.76048398,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
14,13,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,9.969743013,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
14,23,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,1.636182785,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
14,27,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,correct,8.336323023,n,n,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
14,38,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,1.36953187,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
14,41,Sphere_0_6_4_1_.jpg,sphere,curve,arc,correct,3.002868891,n,n,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
14,47,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.102808952,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
14,53,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,correct,2.702823877,n,n,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
16,3,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,6.024441957,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
16,9,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,4.07923317,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
16,26,Sphere_0_6_4_1_.jpg,sphere,curve,arc,correct,1.772222996,n,n,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
16,36,Sphere_0_6_1_1_.jpg,sphere,curve,arc,correct,1.943446159,n,n,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
16,38,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,1.887053967,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
16,43,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,correct,2.327737093,n,n,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
16,51,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,2.002166033,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
19,1,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,4.336323977,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
19,14,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,2.436272144,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
19,18,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,2.002885103,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
19,20,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,2.102933168,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
19,45,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,1.636317968,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
19,52,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,1.602858782,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
19,55,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,1.602941036,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
20,14,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,1.502925158,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
20,23,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.002640009,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
20,26,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,2.636253834,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
20,30,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,2.136281967,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
20,39,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,1.869570017,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
20,43,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,2.069503069,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
20,50,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,1.769576073,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
22,19,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.802700043,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
22,23,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,4.002892971,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
22,32,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,2.936053038,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
22,41,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,3.636226177,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
22,43,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,3.302859068,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
22,55,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,2.436049938,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
22,56,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,2.80279088,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
23,3,Sphere_0_3_7_0_.jpg,sphere,curve,arc,incorrect,2.80284214,n,y,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
23,17,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,3.202915907,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
23,21,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,2.334630013,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
23,24,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,2.936322927,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
23,43,Sphere_0_6_4_1_.jpg,sphere,curve,arc,correct,2.369523048,n,n,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
23,45,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,3.086197138,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
23,49,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,3.136172056,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
24,5,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,2.036333799,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
24,19,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,3.136219025,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
24,20,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,11.30300093,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
24,27,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,1.669562101,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
24,34,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,correct,2.336171865,n,n,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
24,37,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,5.436331034,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
24,42,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,16.33641195,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
25,2,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,5.669578791,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
25,3,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,4.102913141,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
25,10,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,3.536149025,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
25,21,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,2.80281806,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
25,23,Sphere_0_3_7_0_.jpg,sphere,curve,arc,incorrect,8.102725029,n,y,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
25,27,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,6.602906942,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
25,47,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,2.069452047,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
26,1,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,4.1695089339999996,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
26,12,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,3.236271858,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
26,14,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.935980082,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
26,17,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,2.66929698,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
26,40,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,2.102731943,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
26,45,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,2.469425917,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
26,46,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,2.669446945,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
27,2,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,3.069772959,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
27,21,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.26937294,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
27,23,Sphere_0_4_(Neg)2_1_.jpg,sphere,curve,arc,incorrect,2.069633961,n,y,0,4,-2,1,1.1525900430905907,0.3877880463189281,0.31706696295003534,2.3107067936291545,0.08254832205587369
27,26,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,2.136269808,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
27,27,Sphere_0_0_11_0_.jpg,sphere,curve,arc,incorrect,2.636126041,n,y,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
27,40,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,1.702890873,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
27,51,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,2.519620895,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
29,2,Sphere_0_1_(Neg)12_0_.jpg,sphere,curve,arc,correct,2.569516182,n,n,0,1,-12,0,0.47054291469740406,0,0,1.0206834204323185,0.16814703134746356
29,6,Sphere_0_0_11_0_.jpg,sphere,curve,arc,correct,1.836184025,n,n,0,0,11,0,0.34906585039886595,0,0,0.7158168307641724,0.09603956255864046
29,7,Sphere_0_6_1_1_.jpg,sphere,curve,arc,incorrect,2.202999115,n,y,0,6,1,1,2.094395102393195,0.23755830002266834,0.11766510214673219,4.195503459420829,0.02339169651381324
29,28,Sphere_0_3_7_0_.jpg,sphere,curve,arc,correct,2.302839041,n,n,0,3,7,0,0.8550332201079094,0,0,1.7510681721694914,0.09674566672462784
29,41,Sphere_0_6_4_1_.jpg,sphere,curve,arc,incorrect,1.967166901,n,y,0,6,4,1,2.094395102393195,0.9625623814130672,0.41032922716163006,4.3058319492852535,0.0970798348372362
29,50,Sphere_0_3_(Neg)3_1_.jpg,sphere,curve,arc,incorrect,2.136059999,n,y,0,3,-3,1,0.8550332201079094,0.560096861832518,0.48345316142758826,1.7154476633239637,0.08569485480511223
